Order_Date,Purchase_Price_Per_Unit,Quantity,Shipping_Address_State,Title,ASIN_ISBN_Product_Code,Category,Survey_ResponseID
2019-04-27,25.0,1.0,,Uber Gift Card - Email Delivery,B079YNCBX2,GIFT_CARD,R_1CyB9f5zdimvkgY
2020-06-13,30.0,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_1CyB9f5zdimvkgY
2019-08-19,10.0,1.0,,$10 Xbox Gift Card [Digital Code],B00F4CEHNK,DOWNLOADABLE_VIDEO_GAME,R_1CyB9f5zdimvkgY
2020-10-10,10.0,1.0,,$10 -PlayStation Store Gift Card [Digital Code],B00GAC1D2G,SCREEN_PROTECTOR,R_1CyB9f5zdimvkgY
2021-09-18,40.0,1.0,,"Google Play gift code - give the gift of games, apps and more (Email Delivery - US Only)",B074T91QTZ,GIFT_CARD,R_1CyB9f5zdimvkgY
2020-12-26,50.0,1.0,,"Google Play gift code - give the gift of games, apps and more (Email Delivery - US Only)",B074T91QTZ,GIFT_CARD,R_1CyB9f5zdimvkgY
2022-04-20,200.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1DAmI2BFtglaWhP
2021-01-05,5.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1DAmI2BFtglaWhP
2019-01-30,9.95,1.0,,"Greater Goods Gray Food Scale - Digital Display Shows Weight in Grams, Ounces, Milliliters, and Pounds | Perfect for Meal Prep, Cooking, and Baking | A Kitchen Necessity Designed in St. Louis",B01JTDG084,WEIGH_SCALE,R_1DGSlefke200soD
2018-10-05,28.24,1.0,,,B004EI1I6E,,R_1DGSlefke200soD
2019-03-28,6.71,1.0,,"Buddha Teas Organic 5th Chakra Tea - OU Kosher, USDA Organic, CCOF Organic, 18 Bleach-Free Tea Bag (5th Chakra Tea)",B00QMOBRYQ,TEA,R_1DGSlefke200soD
2018-03-21,41.05,1.0,,"Castrol 06822 Transmax Dexron VI Automatic Transmission Fluid - 1 Quart, (Pack of 6)",B008MISBP8,AUTO_OIL,R_1DGSlefke200soD
2019-11-18,19.9,1.0,,"Shilucheng Queen Size Bed Sheets Set Microfiber 1800 Thread Count Percale Egyptian Super Soft and Comforterble 16 Inch Deep Pockets - 4 Piece (Queen,Dark Grey)",B07KSZ7FW6,BED_LINEN_SET,R_1DGYq18HeymWNfH
2020-05-07,7.37,1.0,,"Crayola Ultra Clean Washable Markers Broad Line, Multi Colored, 12 Count (Pack of 1)",B003HGGPLW,WRITING_INSTRUMENT,R_1DGYq18HeymWNfH
2019-05-25,37.71,1.0,,Terry Pratchett: The BBC Radio Drama Collection,1785298224,ABIS_MUSIC,R_1DLRE54vbCjvb6t
2020-11-22,12.99,1.0,,Black Cat Cameo in Antique Silver Finish Pewter Frame Pendant Necklace,B01B1U02E6,NECKLACE,R_1DN3c0hBRQtsdUT
2021-09-22,1.0,1.0,,Amazon Reload,B086KKT3RX,GIFT_CARD,R_1DN3c0hBRQtsdUT
2020-05-22,19.9,1.0,,chouyatou Women's Casual Plaid High Waist A-Line Wool Pleated Short Skirt,B07WS9PND1,SKIRT,R_1DN3c0hBRQtsdUT
2020-11-22,3.99,1.0,,2 Pcs Ring Sizer Measuring Tool US & UK Reusable Finger Size Measuring Set Ring Gauge for All Type of Rings,B08F4DLTJC,ART_SUPPLIES,R_1DN3c0hBRQtsdUT
2020-12-08,6.29,1.0,,"NYX PROFESSIONAL MAKEUP Matte Liquid Liner, Waterproof Eyeliner - Black, Vegan Formula",B00XILM7BI,EYELID_COLOR,R_1DN3c0hBRQtsdUT
2021-02-19,7.99,1.0,,"USB Extension Cable, OKRAY 2Pack 6FT Type A Male to A Female Nylon Braided USB 2.0 Extension Cord Data Transfer Extender Cable with Gold-Plated Connector for USB Flash Drive/Hard Drive (Black Black)",B01FF0HU48,COMPUTER_ADD_ON,R_1DN3c0hBRQtsdUT
2021-01-05,599.0,1.0,,"SAMSUNG Galaxy S20 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, Pro Grade Camera, 30X Space Zoom, Night Mode, US Version, Cloud White",B08FYV4ZZ8,CELLULAR_PHONE,R_1DN3c0hBRQtsdUT
2021-02-14,39.99,1.0,,"Microphone Arm Stand, TONOR Adjustable Suspension Boom Scissor Mic Stand with Pop Filter, 3/8"" to 5/8"" Adapter, Mic Clip, Upgraded Heavy Duty Clamp for Blue Yeti Nano Snowball Ice and Other Mics(T20)",B082W4B7SX,MICROPHONE_STAND,R_1DN3c0hBRQtsdUT
2020-11-08,15.49,1.0,,"Award Medals Assortment ~ 50 Plastic 1.5"" Medals on 16"" Patriotic Ribbons ~ New",B014EIQ68S,PARTY_SUPPLIES,R_1DOwHkGiX8DX7mF
2022-07-28,40.0,1.0,,Amazon.com Print at Home Gift Card,B09NKLXZ5V,GIFT_CARD,R_1DOwHkGiX8DX7mF
2020-05-09,40.99,1.0,,"Garden of Life Multivitamin for Women, Vitamin Code Women's Multi - 120 Capsules, Whole Food Womens Multi, Vitamins, Iron, Folate not Folic Acid & Probiotics for Womens Energy, Vegetarian Supplements",B00280M13Y,VITAMIN,R_1DXTNttXJvyt2M8
2021-02-12,5.19,1.0,,Ben & Jerry's Non-Dairy Chocolate Fudge Brownie Frozen Dessert Certified Vegan Pint 16 oz,B01BSER2J8,DAIRY_BASED_ICE_CREAM,R_1DYWdbAMt6LyCZH
2021-03-13,4.49,1.0,,"Halo Top Creamery, Mint Chip, 16 oz (Frozen)",B01HOFJTIM,DAIRY_BASED_ICE_CREAM,R_1DYWdbAMt6LyCZH
2021-03-13,1.99,1.0,,"Blackberries, 6 oz",B000P717MI,FRUIT,R_1DYWdbAMt6LyCZH
2018-07-17,25.0,1.0,,Amazon.com eGift Card,B004LLIKVU,GIFT_CARD,R_1DYWdbAMt6LyCZH
2018-11-24,100.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1DYWdbAMt6LyCZH
2021-02-25,30.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1DqZfuFgEoydLGw
2020-01-25,25.0,1.0,,"Google Play gift code - give the gift of games, apps and more (Email Delivery - US Only)",B074T91QTZ,GIFT_CARD,R_1DuNz7P7ow9xvT2
2019-12-26,25.0,1.0,,"Google Play gift code - give the gift of games, apps and more (Email Delivery - US Only)",B074T91QTZ,GIFT_CARD,R_1DuNz7P7ow9xvT2
2019-05-16,50.0,1.0,,"Google Play gift code - give the gift of games, apps and more (Email Delivery - US Only)",B074T91QTZ,GIFT_CARD,R_1DuNz7P7ow9xvT2
2020-01-30,48.99,1.0,,,B07XK1JSNZ,,R_1DuoH6Bkf22R6Ck
2019-06-02,11.76,1.0,,"Swiffer Sweeper Dry Mop Refills for Floor Mopping and Cleaning, All Purpose Floor Cleaning Product, Unscented, 52 Count (Packaging May Vary)",B07622VSV3,CLEANING_AGENT,R_1DuoH6Bkf22R6Ck
2018-10-19,13.99,1.0,,VECRY Men's Slouch Beanie Skull Cap Long Baggy Hip-Hop Winter Summer Hat,B01M6U03XF,HAT,R_1DuoH6Bkf22R6Ck
2020-02-16,32.5,1.0,,"EltaMD PM Therapy Facial Moisturizer Lotion, Lightweight Face Moisturizer for Women with Hyaluronic Acid, Hydrates and Moisturizes Skin, Oil Free, Fragrance Free, Safe for Sensitive Skin, 1.7 oz Pump",B00C8FVY3M,SKIN_MOISTURIZER,R_1Duw20LaOXMnKSN
2019-11-20,34.0,1.0,,"EltaMD PM Therapy Facial Moisturizer Lotion, Lightweight Face Moisturizer for Women with Hyaluronic Acid, Hydrates and Moisturizes Skin, Oil Free, Fragrance Free, Safe for Sensitive Skin, 1.7 oz Pump",B00C8FVY3M,SKIN_MOISTURIZER,R_1Duw20LaOXMnKSN
2022-10-07,19.99,1.0,,"Prismacolor Premier Graphite Drawing Pencils with Erasers & Sharpeners, 18-Piece Set",B00251EHJW,WRITING_INSTRUMENT,R_1DzG6V05pa3lHSx
2019-12-12,7.99,1.0,,Amazon Music Unlimited,B01IEKNAPY,STREAMING_MUSIC_SUBSCRIPTION,R_1E09cCgzMzFPS25
2019-11-16,100.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1E09cCgzMzFPS25
2019-07-29,12.83,1.0,,"Multivitamin for Women (Non-GMO) Daily Womens Multivitamin + Minerals for Energy Boost, Antioxidants, Hair & Eye Health - with Biotin, Zinc, Magnesium & Lutein - Vitamins Plus - 60 Capsules",B075J8QR9D,VITAMIN,R_1E09cCgzMzFPS25
2022-02-18,50.0,1.0,,Amazon.com eGift Card,B09KXT1HLH,GIFT_CARD,R_1E3TJBNJVtr3tcD
2020-06-17,4.99,1.0,,"Infantino Lil' Nibbles Textured Silicone Teether -Sensory Exploration and Teething Relief with Easy to Hold Handles, Orange Carrot",B071HN7DYP,TEETHER,R_1E3TJBNJVtr3tcD
2020-04-08,249.0,1.0,,AppleCare+ for MacBook/MacBook Air (3 Years),B07KTYFYVX,ABIS_DOWNLOADABLE_SOFTWARE,R_1E3TJBNJVtr3tcD
2018-05-14,99.95,1.0,,OXO Good Grips 10-Piece Airtight Food Storage POP Container Value Set,B00D78XB6M,FOOD_STORAGE_CONTAINER,R_1E6GWpRjzjM8bNK
2018-07-30,19.99,1.0,,"HYDRASURGE Electrolyte Powder - Hydration Supplement with Key Minerals, Himalayan Sea Salt, Coconut Water, More - Keto Friendly, Sugar Free & Naturally Sweetened - 60 Servings, Refreshing Fruit Punch",B07DHSTRR2,NUTRITIONAL_SUPPLEMENT,R_1Eb0TuKdBzAPRU5
2018-08-29,29.9,1.0,,"Liftmaster/Chamberlain 375Ut, Black & Red",B00S9XROMM,REMOTE_CONTROL,R_1Eb0TuKdBzAPRU5
2018-07-30,7.99,1.0,,Zento Deals Classic Black Universal Fit Vehicle Steering Wheel Suicide Spinner Premium Quality Power Handles,B0170371UQ,STEERING_WHEEL,R_1Eb0TuKdBzAPRU5
2018-02-23,25.0,1.0,,Amazon eGift Card - How Dogs Celebrate (Animated) [American Greetings],B0187SW3II,GIFT_CARD,R_1EbBdl7Uln82HNr
2021-08-28,13.99,1.0,,"Pronese 4pcs Premium Solid Brass Pneumatics Reusable Hose-End Repair Fitting, 1/4"" Barb For 1/4-Inch ID Polyurethane Air Hose With 1/4"" NPT",B099RQ9HGL,HOSE_PIPE_FITTING,R_1Eizh6ntwqDN9K1
2021-06-22,40.0,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_1F4fgnTRZwHJ1WY
2019-03-27,30.0,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_1F8mw2kq3LVfGAd
2019-10-24,50.0,1.0,,Amazon.com Print at Home Gift Card,B07P76HM3B,ELECTRONIC_GIFT_CARD,R_1FCKkx02ayJ8GvV
2022-05-25,50.0,1.0,,Amazon.com eGift Card,B09RX3RGB3,ELECTRONIC_GIFT_CARD,R_1FCKkx02ayJ8GvV
2020-04-13,10.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1FJlXVDBsBrZOy3
2020-12-01,5.99,1.0,,Leg Avenue Women's Lurex Shimmer Anklet Socks,,SOCKS,R_1FPtnyDUi83F045
2019-05-17,29.99,1.0,,"Crest 3D Whitestrips, Vivid Plus, Teeth Whitening Strip Kit, 24 Count (Pack of 1)",B077YCC84H,TOOTH_WHITENER,R_1FRQDBoks93vPCz
2021-03-07,12.93,1.0,,,B01C2EF1IC,,R_1FRQDBoks93vPCz
2022-09-20,25.0,1.0,,Panera Bread Gift Cards - Email Delivery,B07ZHYMHS1,GIFT_CARD,R_1FRsomi7uxATDER
2022-08-19,25.0,1.0,,Panera Bread Gift Cards - Email Delivery,B07ZHYMHS1,GIFT_CARD,R_1FRsomi7uxATDER
2022-08-28,40.0,1.0,,Panera Bread Gift Cards - Email Delivery,B07ZHYMHS1,GIFT_CARD,R_1FRsomi7uxATDER
2018-03-12,10.0,1.0,,$10 Nintendo eShop Gift Card [Digital Code],B01LZNGPY3,DOWNLOADABLE_VIDEO_GAME,R_1FWSWSjBuPMvSgx
2022-03-01,25.0,1.0,,Amazon.com eGift Card,B01MYZ4FNL,GIFT_CARD,R_1FfETqbn5GhKwYj
2020-01-16,250.0,1.0,,Amazon Gift Card - Baby Icons (Your Upload),B01LZM1INN,GIFT_CARD,R_1FfETqbn5GhKwYj
2022-12-13,0.5,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1FgFVnfjrowZz1l
2022-08-11,0.5,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1FgFVnfjrowZz1l
2022-08-02,0.5,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1FgFVnfjrowZz1l
2022-01-22,0.5,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1FgFVnfjrowZz1l
2022-12-02,0.5,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1FgFVnfjrowZz1l
2022-07-08,0.5,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1FgFVnfjrowZz1l
2022-03-01,0.5,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1FgFVnfjrowZz1l
2022-04-15,50.0,1.0,,Amazon.com eGift Card,B09LQTPHSG,GIFT_CARD,R_1FnbihJLqMICvMb
2020-12-24,30.0,1.0,,Amazon eGift Card - Happy Holidays (Animated) [American Greetings],B075H6GWQJ,GIFT_CARD,R_1FnbihJLqMICvMb
2019-07-15,25.0,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_1FnbihJLqMICvMb
2019-12-18,30.0,1.0,,Starbucks Gift Cards - Email Delivery,B076PZ61LW,GIFT_CARD,R_1FnbihJLqMICvMb
2018-05-05,5.89,1.0,,"BIRCH's Shoelaces in 27 Colors Flat 5/16"" Shoe Laces in 4 Different Lengths",B00HAS5UNC,SHOELACE,R_1FwushWdNnxMnwa
2018-05-08,11.95,1.0,,"Andes Heavy Duty Canvas Tote Bag, Handmade from 12-ounce 100% Natural Cotton, Perfect for Shopping, Laptop, School Books",B0716F2Z7C,TOTE_BAG,R_1FwushWdNnxMnwa
2018-08-04,29.99,1.0,,"Conception Fertility Prenatal Vitamins – Regulate Your Cycle, Balance Hormones, Aid Ovulation – Myo-Inositol, Vitex, Folate Folic Acid Pills – 60 Vegetarian Soft Capsules",B013RMKCV4,VITAMIN,R_1FwushWdNnxMnwa
2019-05-19,13.99,1.0,,SATINIOR Women Swimsuit Shorts Tankini Swim Briefs Plus Size Bottom Boardshort Summer Swimwear Beach Trunks for Girls,B07PRRFQK5,SWIMWEAR,R_1FwushWdNnxMnwa
2019-09-28,21.88,1.0,,Bed Head by TIGI Urban Antidotes Recovery Shampoo and Conditioner for Dry Hair 25.36 fl oz 2 count,B003T1G0XI,HAIR_CLEANER_CONDITIONER,R_1FwushWdNnxMnwa
2018-04-17,14.8,1.0,,"Sunbeam Heating Pad for Back, Neck, and Shoulder Pain Relief with Sponge for Moist Heating Option, Extra Large 12 x 24"", Blue",B000FGDDI0,HEALTH_PERSONAL_CARE,R_1FwushWdNnxMnwa
2018-07-07,8.99,1.0,,Cinelinx: Red Band Expansion,B00OZCEWQ2,TABLETOP_GAME,R_1FwushWdNnxMnwa
2018-07-09,6.89,1.0,,"SipWell Stainless Steel Drinking Straws, Set of 4, Free Cleaning Brush Included",B00KGIANQ2,DRINKING_STRAW,R_1FwushWdNnxMnwa
2021-07-17,13.99,1.0,,"Hudson Baby Unisex Baby Plush Animal Face Robe, Boho Fox, One Size, 0-9 Months",B00X22XAY6,ROBE,R_1FwushWdNnxMnwa
2018-05-05,5.89,1.0,,"BIRCH's Shoelaces in 27 Colors Flat 5/16"" Shoe Laces in 4 Different Lengths",B00HAS5VDG,SHOELACE,R_1FwushWdNnxMnwa
2018-05-23,12.66,1.0,,Nalgene Marvel 32oz Wide Mouth BPA-Free Water Bottle,B01NACUAGN,BOTTLE,R_1FwushWdNnxMnwa
2018-07-20,12.99,1.0,,"Tabkoe Reusable Snack Bags with Handles – XL, Large & Small Zippered Lunch Baggies for Sandwiches, Meal Prep & More – Resealable, Washable, Eco-Friendly, 3pc Zip Up Pouch (Gray Yellow)",B076NZ8WT4,FOOD_STORAGE_BAG,R_1FwushWdNnxMnwa
2018-07-12,39.99,1.0,,Cinelinx: A Card Game for People Who Love Movies (A New Take On Movie Trivia),B00O3XJASS,TABLETOP_GAME,R_1FwushWdNnxMnwa
2021-02-28,20.0,1.0,,$20 PlayStation Store Gift Card [Digital Code],B004RMK4BC,VIDEO_GAME_ACCESSORIES,R_1FyNw1r0DyrEPsP
2020-02-29,50.0,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_1FyNw1r0DyrEPsP
2022-12-18,19.93,1.0,,$20 Nintendo eShop Gift Card [Digital Code],B01LYOCVZF,DOWNLOADABLE_VIDEO_GAME,R_1FyNw1r0DyrEPsP
2022-12-23,49.99,1.0,,Nintendo Switch Online + Expansion Pack 12-month Individual Membership – [Digital Code],B09WJY877B,DOWNLOADABLE_VIDEO_GAME,R_1Fyt4lN10F6TI3f
2021-12-12,10.0,1.0,,$10 Xbox Gift Card [Digital Code],B00F4CEHNK,DOWNLOADABLE_VIDEO_GAME,R_1Fyt4lN10F6TI3f
2020-05-22,5.38,1.0,,"Mrs. Meyer's Room and Air Freshener Spray, Non-Aerosol Spray Bottle Infused with Essential Oils, Honeysuckle, 8 fl. oz",B073LMBVN1,CANDLE,R_1Fyt6rHyiQcVOT8
2020-05-22,2.97,1.0,,"Air Wick Plug in Scented Oil Starter Kit (Warmer + 1 Refill), Lavender & Chamomile, Air Freshener, Essential Oils",B01EHEIVI2,ESSENTIAL_OIL,R_1Fyt6rHyiQcVOT8
2020-05-23,8.95,1.0,,"Bent Reusable Silicone Straws (Set of 10) and Cleaning Brush - Flexible, Long, Color Bendy Straws - For 20oz-32oz Tumblers & 30oz Smoothie Cups - Dishwasher Safe, Kid Friendly, and Easy to Clean",B07GSQ331L,DRINKING_STRAW,R_1Fyt6rHyiQcVOT8
2020-05-21,6.98,1.0,,"NABISCO Savory Cracker Variety Pack, Savory Pack, 20 Piece Assortment",B06XSFGGBJ,CRACKER,R_1Fyt6rHyiQcVOT8
2020-05-24,5.79,1.0,,"Ata-Boy Gilmore Girls Stars Hollow 2.5"" x 3.5"" Magnet for Refrigerators and Lockers",B06XHHZS99,DECORATIVE_MAGNET,R_1Fyt6rHyiQcVOT8
2018-03-28,9.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1FzILFUkhEqt8k1
2021-06-02,40.0,1.0,,Amazon.com eGift Card,B08GLWV2BM,ELECTRONIC_GIFT_CARD,R_1FzILFUkhEqt8k1
2018-11-08,10.0,1.0,,$10 -PlayStation Store Gift Card [Digital Code],B00GAC1D2G,GIFT_CARD,R_1GBQ45wkJVX0xCi
2018-09-14,10.0,1.0,,$10 -PlayStation Store Gift Card [Digital Code],B00GAC1D2G,GIFT_CARD,R_1GBQ45wkJVX0xCi
2019-02-23,10.0,1.0,,$10 -PlayStation Store Gift Card [Digital Code],B00GAC1D2G,GIFT_CARD,R_1GBQ45wkJVX0xCi
2018-11-19,20.0,1.0,,$20 PlayStation Store Gift Card [Digital Code],B004RMK4BC,GIFT_CARD,R_1GBQ45wkJVX0xCi
2020-11-19,10.0,1.0,,$10 -PlayStation Store Gift Card [Digital Code],B00GAC1D2G,GIFT_CARD,R_1GBQ45wkJVX0xCi
2018-12-16,9.9,1.0,,,B01N5RBJCH,,R_1GCgOvzvQllBwhO
2022-11-05,0.5,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1GCwpR4TbUNRunu
2022-09-08,21.3,1.0,,"Thrusting Dildo Rabbit Vibrator for Women, Licking Tongue G Spot Sex Toy with 3 Telescopic & 10 Vibration Modes ,Anal Vibrating Dildo Clitorals Stimulator for Women Adult Sex Toys & Games",B09LV4JYZG,MASSAGER,R_1GJQPdG3jpH3uLc
2021-04-22,3.49,2.0,,Kaytee Perfect Chews Hanging Wood Chew Toy for Pet Rabbits and Other Small Animals,B004GH6YH6,PET_FOOD,R_1GNwNjI3wJh2Kx4
2018-03-30,12.99,1.0,,"TOBETB Micro USB Cable,3 Pack 4FT Micro USB to USB Android Charger Cable, Fast USB Cable for Charging Cables for Samsung/HTC/Kindle/Windows/PS4/XBOX/Camera/MP3/Power Bank and More (White)",B0757G81QG,ELECTRONIC_CABLE,R_1GP6FxkWgiZPf0s
2021-10-06,8.03,1.0,,"NYX PROFESSIONAL MAKEUP Epic Ink Liner, Waterproof Liquid Eyeliner - Brown, Vegan Formula",B07JNNLL6Z,EYELID_COLOR,R_1GVN63HjPpVXPEx
2019-10-29,7.99,1.0,,Amazon Music Unlimited,B01IEKNAPY,STREAMING_MUSIC_SUBSCRIPTION,R_1GVN63HjPpVXPEx
2022-06-23,17.97,1.0,,"Poo-Pourri Lavender Vanilla Before You Go Spray, 4 Ounce (2 Count)",B01F64RTWG,POTPOURRI_SACHET,R_1GWHQwmLGiIkYBH
2020-06-29,9.99,1.0,,$10 Nintendo eShop Gift Card [Digital Code],B01LZNGPY3,DOWNLOADABLE_VIDEO_GAME,R_1GWHQwmLGiIkYBH
2021-03-14,10.99,1.0,,"ANEMAT Compatible with iPhone 12 Case, iPhone 12 Pro Case Clear 5G 6.1 inch [Slim Fit] for iPhone 12/iPhone 12 Pro 2020 [Anti-Yellowing] [Shockproof Protective]-Clear",B08K45HPH3,CELLULAR_PHONE_CASE,R_1GWHQwmLGiIkYBH
2022-06-15,9.95,1.0,,"Unfuck Your Boundaries Workbook: Build Better Relationships Through Consent, Communication, and Expressing Your Needs (5-Minute Therapy)",1621061760,ABIS_BOOK,R_1GWHQwmLGiIkYBH
2022-06-15,14.99,1.0,,Guard Dog Security Quick Action Pepper Spray Keychain - Maximum Strength MC 1.44 - Pepper Spray Range up to 16 ft - Made in USA - 2 Pack,B0876GFQJ3,SELF_DEFENSE_SPRAY,R_1GWHQwmLGiIkYBH
2020-12-05,11.7,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1GZy78Wx8EqIpUZ
2019-12-13,1.69,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1GZy78Wx8EqIpUZ
2022-10-29,20.0,1.0,,$20 Nintendo eShop Gift Card [Digital Code],B01LYOCVZF,DOWNLOADABLE_VIDEO_GAME,R_1GymT83N9uDSyIG
2019-07-05,59.99,1.0,,Xbox Live Gold: 12 Month Membership [Digital Code],B002VBWIP6,DOWNLOADABLE_VIDEO_GAME,R_1GymT83N9uDSyIG
2019-12-14,66.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1H7zBXFz4gN1Ezl
2023-02-04,25.0,1.0,,Instacart Gift Card - Email Delivery,B08QTNVVT6,ELECTRONIC_GIFT_CARD,R_1H7zBXFz4gN1Ezl
2020-04-02,98.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1H7zBXFz4gN1Ezl
2018-04-25,50.0,1.0,,Amazon.com eGift Card,B01FIS88SY,GIFT_CARD,R_1HcpQT6Ffivx73P
2020-07-21,15.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1HoDTPQVCFl0O3q
2020-12-03,40.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_1HqJHdXffOUfDTR
2022-02-17,25.0,1.0,,Uber Gift Card - Email Delivery,B079YNCBX2,GIFT_CARD,R_1HqJHdXffOUfDTR
2021-05-04,25.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_1HqJHdXffOUfDTR
2021-11-20,25.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_1HqJHdXffOUfDTR
2022-02-12,35.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_1HqJHdXffOUfDTR
2021-01-19,40.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_1HqJHdXffOUfDTR
2020-10-26,40.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_1HqJHdXffOUfDTR
2022-04-16,40.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_1HqJHdXffOUfDTR
2019-08-06,10.67,1.0,,"Amazon Basics Clear Thermal Laminating Plastic Paper Laminator Sheets - 9 x 11.5-Inch, 100-Pack",B00BWU3HNY,LAMINATOR,R_1I6meOeB0piHEX8
2022-11-04,50.0,1.0,,Grubhub Gift Cards - Email Delivery,B0817KVYD2,ELECTRONIC_GIFT_CARD,R_1I9Fh0y1T090Zve
2022-11-06,20.0,1.0,,$20 Nintendo eShop Gift Card [Digital Code],B01LYOCVZF,DOWNLOADABLE_VIDEO_GAME,R_1I9Fh0y1T090Zve
2018-09-09,3.78,1.0,,"Philips Avent SCF190/01 Soothie 0-3mth Green/Green, 2 Count",B0045I6IAO,PACIFIER,R_1IN7vU4CWQnwLLx
2018-06-20,100.0,1.0,,Amazon Gift Card - Print - Happy Father's Day,B072J1ZPTV,GIFT_CARD,R_1IRcsBDiYNaqCGX
2022-07-12,50.0,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_1IRcsBDiYNaqCGX
2021-06-21,40.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1IRcsBDiYNaqCGX
2020-05-23,100.0,1.0,,App Store & iTunes Gift Cards - Email Delivery,B075Y8WBTS,GIFT_CARD,R_1IRcsBDiYNaqCGX
2020-08-12,15.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1ISEgH4xrMo9cJp
2018-02-20,39.99,1.0,,Secret of Mana - PS4 [Digital Code],B0756Q3XQC,DOWNLOADABLE_VIDEO_GAME,R_1ISJv7z3x6BnK4k
2018-01-23,135.01,1.0,,"ASUS 23-inch Full HD Wide-Screen Gaming Monitor [VX238H] 1080p, 1ms Rapid Response Time, Dual HDMI, Built in Speakers, Low Blue Light, Flicker Free, ASUS EyeCare",B00ANKMNXO,MONITOR,R_1ISJv7z3x6BnK4k
2022-08-11,3.55,1.0,,"Duck Brand HP260 High Performance Packaging Tape with Dispenser, 1.88 Inches x 22.2 Yards, Clear (920352)",B002VL1FXW,ADHESIVE_TAPES,R_1IXwEWfLjfU1xax
2022-12-23,5.21,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_1IZrt5CyqgTg2Qe
2021-04-22,31.98,1.0,,H&R Block Tax Software Deluxe + State 2020 with 3.5% Refund Bonus Offer (Amazon Exclusive) [PC Download] [Old Version],B08L993RL3,ABIS_DOWNLOADABLE_SOFTWARE,R_1IZrt5CyqgTg2Qe
2018-02-07,34.95,1.0,,[OLD VERSION] H&R Block Tax Software Deluxe + State 2017 [PC Download],B075XZZQ4D,ABIS_DOWNLOADABLE_SOFTWARE,R_1IZrt5CyqgTg2Qe
2021-05-04,13.99,1.0,,NatureBond Baby Food Feeder/Fruit Feeder Pacifier (2 Pack) - Infant Teething Toy Teether | Includes Additional Silicone Sacs,B073VDSLRP,PACIFIER,R_1IioZPxKZBHs2gO
2022-06-28,8.99,1.0,,Amazon Reload,B086KKT3RX,GIFT_CARD,R_1IjiyEVDz09eFAs
